,idx,charger_type,daily_usage_2,peak_usage_2,daily_usage_3,peak_usage_3,type_2_rating,type_3_rating,type_2_nos,type_3_nos,energy_usage,uptime
2060,2060,Ather,43.5,120.0,5.1,32.13,20,300,5,3,232.8,130
2061,2061,Ather,36.5,120.0,9.0,12.6,4,250,5,1,191.5,80
2062,2062,Ather,56.8,96.0,21.3,24.0,4,350,4,1,248.5,155
2063,2063,Ather,89.0,120.0,42.9,72.0,4,200,5,3,573.7,60
2064,2064,Ather,3.3,5.94,48.9,72.0,10,250,1,3,150.0,155
2065,2065,Ather,16.0,48.0,3.8,14.44,4,350,2,2,39.6,90
2066,2066,Ather,115.2,144.0,20.7,72.0,20,400,6,3,753.3,150
2067,2067,Ather,3.0,6.0,27.8,48.0,15,300,2,2,61.6,105
2068,2068,Ather,68.1,72.0,17.7,72.0,8,350,3,3,257.4,170
2069,2069,Ather,33.6,96.0,8.6,14.62,15,450,4,1,143.0,125
2070,2070,Ather,18.9,24.0,52.8,72.0,10,200,1,3,177.3,145
2071,2071,Ather,7.2,43.2,35.7,72.0,8,350,3,3,128.7,165
2072,2072,Ather,12.0,72.0,30.4,48.0,15,450,3,2,96.8,10
2073,2073,Ather,12.6,68.03999999999999,12.2,29.28,20,300,3,2,62.2,30
2074,2074,Ather,47.0,48.0,27.6,72.0,20,400,2,3,176.8,75
2075,2075,Ather,18.1,24.0,23.2,24.0,20,200,1,1,41.3,165
2076,2076,Ather,79.2,144.0,23.7,24.0,15,200,6,1,498.9,0
2077,2077,Ather,26.4,48.0,29.2,48.0,15,300,2,2,111.2,40
2078,2078,Ather,28.0,48.0,44.4,72.0,10,450,2,3,189.2,165
2079,2079,Ather,51.6,72.0,14.5,24.0,20,200,3,1,169.3,120
2080,2080,Ather,70.5,120.0,23.6,24.0,20,350,5,1,376.1,100
2081,2081,Ather,30.0,48.0,26.4,72.0,4,350,2,3,139.2,145
2082,2082,Ather,80.5,120.0,3.4,3.4,15,450,5,1,405.9,0
2083,2083,Ather,14.4,48.0,3.6,18.36,10,250,2,3,39.6,70
2084,2084,Ather,16.2,48.0,14.4,24.0,10,250,2,1,46.8,120
2085,2085,Ather,105.0,120.0,43.0,48.0,20,200,5,2,611.0,85
2086,2086,Ather,3.0,4.8,7.2,43.2,15,300,1,3,24.6,180
2087,2087,Ather,34.2,144.0,17.1,72.0,8,400,6,3,256.5,0
2088,2088,Ather,38.8,96.0,26.6,48.0,8,450,4,2,208.4,120
2089,2089,Ather,14.1,23.97,23.6,48.0,20,400,1,2,61.3,5
2090,2090,Ather,30.8,96.0,14.1,24.0,8,450,4,1,137.3,195
2091,2091,Ather,3.6,12.96,57.3,72.0,8,400,3,3,182.7,135
2092,2092,Ather,46.4,96.0,13.5,72.0,22,350,4,3,226.1,190
2093,2093,Ather,64.2,72.0,8.2,32.8,15,400,3,2,209.0,65
2094,2094,Ather,14.4,46.08,26.4,48.0,15,300,2,2,81.6,10
2095,2095,Ather,34.4,96.0,13.1,24.0,22,350,4,1,150.7,50
2096,2096,Ather,53.5,120.0,13.4,24.0,22,300,5,1,280.9,155
2097,2097,Ather,107.4,144.0,40.0,48.0,4,350,6,2,724.4,175
2098,2098,Ather,62.7,72.0,43.4,48.0,15,300,3,2,274.9,35
2099,2099,Ather,117.6,144.0,60.9,72.0,4,450,6,3,888.3,185
2100,2100,Ather,9.5,21.85,20.9,24.0,22,250,1,1,30.4,15
2101,2101,Ather,15.6,18.72,8.8,42.24,20,300,1,2,33.2,160
2102,2102,Ather,23.4,144.0,9.9,12.87,20,250,6,1,150.3,155
2103,2103,Ather,13.2,144.0,2.9,4.35,4,200,6,1,82.1,155
2104,2104,Ather,16.2,24.0,32.1,72.0,20,400,1,3,112.5,15
2105,2105,Ather,19.0,24.0,20.4,24.0,4,300,1,1,39.4,20
2106,2106,Ather,48.0,120.0,29.7,72.0,15,350,5,3,329.1,135
2107,2107,Ather,21.3,24.0,25.2,72.0,20,250,1,3,96.9,0
2108,2108,Ather,43.2,144.0,44.2,48.0,15,350,6,2,347.6,35
2109,2109,Ather,18.0,144.0,12.6,72.0,22,350,6,3,145.8,120
2110,2110,Ather,113.4,144.0,54.3,72.0,4,200,6,3,843.3,100
2111,2111,Ather,15.6,62.4,47.6,48.0,22,400,4,2,157.6,60
2112,2112,Ather,46.8,96.0,6.8,13.6,8,200,4,2,200.8,5
2113,2113,Ather,100.2,144.0,6.0,43.2,4,250,6,3,619.2,195
2114,2114,Ather,7.3,13.14,49.2,72.0,15,350,1,3,154.9,60
2115,2115,Ather,65.4,72.0,19.9,24.0,10,200,3,1,216.1,5
2116,2116,Ather,19.2,96.0,24.9,72.0,10,400,4,3,151.5,135
2117,2117,Ather,52.8,96.0,58.8,72.0,15,400,4,3,387.6,145
2118,2118,Ather,18.0,120.0,34.8,48.0,4,200,5,2,159.6,15
2119,2119,Ather,10.8,90.72,30.2,48.0,4,350,6,2,125.2,20
2120,2120,Ather,21.8,24.0,37.2,72.0,20,400,1,3,133.4,190
2121,2121,Ather,58.8,144.0,2.0,2.2,22,250,6,1,354.8,165
2122,2122,Ather,9.4,41.36,14.4,18.72,10,250,2,1,33.2,5
2123,2123,Ather,7.2,64.80000000000001,3.6,13.68,10,250,6,2,50.4,85
2124,2124,Ather,6.2,14.88,8.1,48.599999999999994,10,450,1,3,30.5,30
2125,2125,Ather,30.2,48.0,51.3,72.0,8,200,2,3,214.3,55
2126,2126,Ather,38.0,48.0,5.1,15.299999999999999,4,250,2,3,91.3,145
2127,2127,Ather,5.4,10.26,4.6,12.88,22,300,1,2,14.6,170
2128,2128,Ather,6.2,11.16,48.3,72.0,22,400,1,3,151.1,135
2129,2129,Ather,104.5,120.0,13.8,24.0,4,450,5,1,536.3,165
2130,2130,Ather,30.6,48.0,55.2,72.0,8,450,2,3,226.8,150
2131,2131,Ather,44.0,120.0,4.9,7.35,15,250,5,1,224.9,45
2132,2132,Ather,9.0,20.7,9.1,9.1,4,200,1,1,18.1,80
2133,2133,Ather,55.0,120.0,11.1,24.0,15,400,5,1,286.1,45
2134,2134,Ather,38.0,96.0,19.0,24.0,20,200,4,1,171.0,120
2135,2135,Ather,30.2,48.0,6.2,22.32,10,400,2,2,72.8,120
2136,2136,Ather,18.9,72.0,30.4,48.0,15,250,3,2,117.5,165
2137,2137,Ather,30.6,48.0,36.0,48.0,20,400,2,2,133.2,55
2138,2138,Ather,22.2,144.0,32.0,48.0,15,450,6,2,197.2,95
2139,2139,Ather,22.8,48.0,11.8,37.76,22,400,2,2,69.2,95
2140,2140,Ather,61.8,72.0,17.0,24.0,4,400,3,1,202.4,115
2141,2141,Ather,37.5,72.0,7.8,49.14,4,450,3,3,135.9,160
2142,2142,Ather,63.0,120.0,12.9,20.64,22,250,5,1,327.9,150
2143,2143,Ather,67.8,144.0,29.8,48.0,20,300,6,2,466.4,160
2144,2144,Ather,64.2,144.0,44.7,72.0,20,250,6,3,519.3,160
2145,2145,Ather,2.6,6.76,40.0,48.0,8,400,2,2,85.2,0
2146,2146,Ather,28.2,72.0,48.0,72.0,4,300,3,3,228.6,55
2147,2147,Ather,25.6,48.0,61.5,72.0,15,350,2,3,235.7,195
2148,2148,Ather,61.2,72.0,13.5,72.0,10,450,3,3,224.1,100
2149,2149,Ather,1.6,3.36,11.9,11.9,4,250,1,1,13.5,70
2150,2150,Ather,8.0,22.4,14.8,24.0,8,400,2,1,30.8,160
2151,2151,Ather,5.6,49.28,2.5,3.5,22,450,4,1,24.9,40
2152,2152,Ather,4.5,16.200000000000003,45.0,72.0,4,300,3,3,148.5,25
2153,2153,Ather,20.4,122.39999999999999,21.4,48.0,8,400,6,2,165.2,70
2154,2154,Ather,35.6,48.0,19.7,24.0,22,400,2,1,90.9,190
2155,2155,Ather,10.8,24.0,58.8,72.0,22,400,1,3,187.2,115
2156,2156,Ather,17.1,72.0,34.2,48.0,15,350,3,2,119.7,150
2157,2157,Ather,44.4,144.0,4.3,9.03,20,450,6,1,270.7,170
2158,2158,Ather,27.3,72.0,22.7,24.0,20,200,3,1,104.6,100
2159,2159,Ather,103.2,144.0,10.8,22.68,4,400,6,1,630.0,95
2160,2160,Ather,91.2,144.0,66.0,72.0,10,450,6,3,745.2,195
2161,2161,Ather,23.3,24.0,23.9,24.0,10,200,1,1,47.2,85
2162,2162,Ather,18.2,24.0,21.8,24.0,22,450,1,1,40.0,40
2163,2163,Ather,17.6,96.0,33.0,48.0,20,250,4,2,136.4,25
2164,2164,Ather,70.2,72.0,42.3,72.0,4,400,3,3,337.5,120
2165,2165,Ather,8.0,30.4,20.3,22.33,20,450,2,1,36.3,0
2166,2166,Ather,42.2,48.0,12.3,14.76,10,450,2,1,96.7,85
2167,2167,Ather,2.7,3.24,40.2,72.0,20,250,1,3,123.3,190
2168,2168,Ather,72.0,120.0,1.7,1.87,22,400,5,1,361.7,120
2169,2169,Ather,18.0,96.0,17.3,24.0,8,450,4,1,89.3,10
2170,2170,Ather,48.8,96.0,10.5,44.099999999999994,20,200,4,3,226.7,0
2171,2171,Ather,2.5,2.5,20.5,24.0,20,300,1,1,23.0,145
2172,2172,Ather,9.0,37.8,13.8,72.0,4,400,2,3,59.4,195
2173,2173,Ather,49.0,120.0,11.8,15.34,10,350,5,1,256.8,85
2174,2174,Ather,17.6,96.0,43.0,48.0,22,250,4,2,156.4,75
2175,2175,Ather,77.4,144.0,13.1,24.0,20,300,6,1,477.5,100
2176,2176,Ather,6.2,13.64,19.0,48.0,10,400,2,2,50.4,160
2177,2177,Ather,44.0,120.0,70.5,72.0,20,300,5,3,431.5,50
2178,2178,Ather,7.0,9.8,1.7,2.04,8,250,1,1,8.7,100
2179,2179,Ather,10.5,17.85,14.1,24.0,20,200,1,1,24.6,0
2180,2180,Ather,131.4,144.0,14.2,48.0,22,200,6,2,816.8,170
2181,2181,Ather,39.9,72.0,41.0,48.0,8,300,3,2,201.7,130
2182,2182,Ather,5.5,63.25,32.8,48.0,20,400,5,2,93.1,55
2183,2183,Ather,3.4,4.08,57.3,72.0,20,450,1,3,175.3,190
2184,2184,Ather,9.8,9.8,15.1,24.0,10,450,1,1,24.9,60
2185,2185,Ather,40.4,48.0,7.6,11.4,20,450,2,1,88.4,140
2186,2186,Ather,37.5,120.0,21.0,48.0,22,350,5,2,229.5,105
2187,2187,Ather,84.4,96.0,23.2,48.0,15,350,4,2,384.0,170
2188,2188,Ather,7.9,13.43,12.5,13.75,22,300,1,1,20.4,125
2189,2189,Ather,60.0,144.0,48.6,72.0,22,450,6,3,505.8,180
2190,2190,Ather,11.6,96.0,38.6,48.0,20,350,4,2,123.6,10
2191,2191,Ather,23.7,24.0,35.8,48.0,10,300,1,2,95.3,45
2192,2192,Ather,1.8,1.8,41.4,48.0,20,250,1,2,84.6,15
2193,2193,Ather,36.6,48.0,19.8,48.0,22,200,2,2,112.8,145
2194,2194,Ather,17.4,135.72,11.7,52.650000000000006,20,450,6,3,139.5,195
2195,2195,Ather,75.0,144.0,8.7,21.75,15,400,6,1,458.7,30
2196,2196,Ather,6.0,57.6,11.2,17.92,20,200,4,1,35.2,155
2197,2197,Ather,10.3,18.54,54.6,72.0,8,350,1,3,174.1,135
2198,2198,Ather,20.8,96.0,16.8,55.44,15,350,4,3,133.6,65
2199,2199,Ather,13.2,96.0,21.7,24.0,15,200,4,1,74.5,165
2200,2200,Ather,8.3,10.79,36.8,48.0,4,300,1,2,81.9,20
2201,2201,Ather,56.0,96.0,23.7,23.7,15,200,4,1,247.7,10
2202,2202,Ather,5.2,14.56,15.8,22.12,10,250,2,1,26.2,190
2203,2203,Ather,15.5,120.0,7.4,17.76,22,300,5,1,84.9,65
2204,2204,Ather,21.5,120.0,10.7,21.4,4,300,5,1,118.2,65
2205,2205,Ather,63.6,96.0,1.3,1.69,8,450,4,1,255.7,185
2206,2206,Ather,35.7,72.0,38.0,48.0,8,300,3,2,183.1,175
2207,2207,Ather,112.5,120.0,17.7,24.0,8,400,5,1,580.2,100
2208,2208,Ather,46.4,96.0,2.2,2.64,4,450,4,1,187.8,190
2209,2209,Ather,14.5,120.0,12.9,69.66,15,450,5,3,111.2,110
2210,2210,Ather,8.9,16.02,16.4,24.0,15,300,1,1,25.3,30
2211,2211,Ather,38.4,72.0,36.6,48.0,22,300,3,2,188.4,105
2212,2212,Ather,5.2,26.0,56.4,72.0,4,300,2,3,179.6,110
2213,2213,Ather,20.5,24.0,71.7,72.0,8,450,1,3,235.6,155
2214,2214,Ather,45.9,72.0,12.4,21.08,15,400,3,1,150.1,115
2215,2215,Ather,40.2,72.0,15.5,20.15,15,300,3,1,136.1,30
2216,2216,Ather,13.6,48.0,21.4,21.4,4,400,2,1,48.6,25
2217,2217,Ather,136.2,144.0,33.2,48.0,4,450,6,2,883.6,100
2218,2218,Ather,55.2,144.0,9.0,37.8,4,450,6,3,358.2,195
2219,2219,Ather,6.9,10.35,19.4,48.0,22,300,1,2,45.7,170
2220,2220,Ather,35.2,48.0,1.4,2.66,8,300,2,1,71.8,20
2221,2221,Ather,65.4,144.0,29.8,48.0,10,350,6,2,452.0,65
2222,2222,Ather,80.0,96.0,19.1,21.01,4,350,4,1,339.1,150
2223,2223,Ather,12.5,17.5,32.0,48.0,10,300,1,2,76.5,160
2224,2224,Ather,6.0,54.0,14.2,15.62,20,250,5,1,44.2,105
2225,2225,Ather,18.5,22.2,50.7,72.0,4,300,1,3,170.6,135
2226,2226,Ather,69.6,72.0,3.5,8.05,4,300,3,1,212.3,40
2227,2227,Ather,42.0,144.0,30.0,48.0,4,400,6,2,312.0,180
2228,2228,Ather,32.0,120.0,12.8,15.36,8,200,5,1,172.8,75
2229,2229,Ather,4.0,8.8,46.2,48.0,22,400,1,2,96.4,150
2230,2230,Ather,24.4,96.0,4.6,18.4,10,300,4,2,106.8,55
2231,2231,Ather,89.0,120.0,28.4,48.0,4,300,5,2,501.8,90
2232,2232,Ather,6.0,42.0,39.6,48.0,22,250,5,2,109.2,40
2233,2233,Ather,34.5,120.0,2.5,4.25,20,250,5,1,175.0,175
2234,2234,Ather,53.1,72.0,17.4,72.0,15,200,3,3,211.5,120
2235,2235,Ather,13.2,96.0,22.3,24.0,22,200,4,1,75.1,90
2236,2236,Ather,71.6,96.0,20.2,24.0,22,250,4,1,306.6,105
2237,2237,Ather,22.0,24.0,23.6,48.0,4,350,1,2,69.2,45
2238,2238,Ather,16.7,24.0,16.7,24.0,15,350,1,1,33.4,150
2239,2239,Ather,12.0,15.6,67.2,72.0,15,250,1,3,213.6,140
2240,2240,Ather,1.8,4.5,20.0,44.0,20,350,1,2,41.8,5
2241,2241,Ather,37.5,72.0,56.4,72.0,20,300,3,3,281.7,175
2242,2242,Ather,18.1,18.1,8.9,20.47,4,350,1,1,27.0,30
2243,2243,Ather,16.0,96.0,22.8,48.0,22,350,4,2,109.6,100
2244,2244,Ather,7.5,36.0,37.6,48.0,20,400,3,2,97.7,30
2245,2245,Ather,63.6,144.0,10.8,47.52,20,350,6,2,403.2,10
2246,2246,Ather,49.8,144.0,4.8,24.0,20,200,6,2,308.4,160
2247,2247,Ather,13.5,108.0,23.1,72.0,22,250,5,3,136.8,115
2248,2248,Ather,2.5,2.5,29.4,48.0,10,350,1,2,61.3,185
2249,2249,Ather,13.5,120.0,7.9,11.06,10,350,5,1,75.4,120
2250,2250,Ather,13.6,48.0,34.5,72.0,4,300,2,3,130.7,40
2251,2251,Ather,10.8,24.0,9.8,48.0,20,250,1,2,30.4,65
2252,2252,Ather,18.0,72.0,71.4,72.0,4,450,3,3,268.2,145
2253,2253,Ather,9.0,15.3,34.2,48.0,4,400,1,2,77.4,40
2254,2254,Ather,87.2,96.0,11.2,13.44,15,250,4,1,360.0,135
2255,2255,Ather,21.5,120.0,34.5,72.0,10,350,5,3,211.0,70
2256,2256,Ather,54.5,120.0,12.3,14.76,22,450,5,1,284.8,125
2257,2257,Ather,87.5,120.0,7.6,28.88,20,300,5,2,452.7,20
2258,2258,Ather,30.8,48.0,10.9,22.89,15,400,2,1,72.5,90
